Province/State,Country/Region,date,confirmed,deaths,recovered,active
"Wake County, NC",US,2/28/20,0,0,0,0
"Westchester County, NY",US,2/28/20,0,0,0,0
"Grafton County, NH",US,2/28/20,0,0,0,0
"Hillsborough, FL",US,2/28/20,0,0,0,0
"Placer County, CA",US,2/28/20,0,0,0,0
"San Mateo, CA",US,2/28/20,0,0,0,0
"Sonoma County, CA",US,2/28/20,0,0,0,0
"Umatilla, OR",US,2/28/20,0,0,0,0
"Fulton County, GA",US,2/28/20,0,0,0,0
"Washington County, OR",US,2/28/20,0,0,0,0
"Snohomish County, WA",US,2/28/20,0,0,0,0
"Humboldt County, CA",US,2/28/20,1,0,0,1
"Sacramento County, CA",US,2/28/20,2,0,0,2
"San Diego County, CA",US,2/28/20,2,0,1,1
"San Benito, CA",US,2/28/20,2,0,0,2
"Los Angeles, CA",US,2/28/20,1,0,0,1
"King County, WA",US,2/28/20,1,0,1,0
"Cook County, IL",US,2/28/20,2,0,2,0
"Skagit, WA",US,2/28/20,0,0,0,0
"Thurston, WA",US,2/28/20,0,0,0,0
"Island, WA",US,2/28/20,0,0,0,0
"Whatcom, WA",US,2/28/20,0,0,0,0
"Marin, CA",US,2/28/20,0,0,0,0
"Calaveras, CA",US,2/28/20,0,0,0,0
"Stanislaus, CA",US,2/28/20,0,0,0,0
"San Joaquin, CA",US,2/28/20,0,0,0,0
"Essex, MA",US,2/28/20,0,0,0,0
"Charlton, GA",US,2/28/20,0,0,0,0
"Collier, FL",US,2/28/20,0,0,0,0
"Pinellas, FL",US,2/28/20,0,0,0,0
"Alachua, FL",US,2/28/20,0,0,0,0
"Nassau, FL",US,2/28/20,0,0,0,0
"Pasco, FL",US,2/28/20,0,0,0,0
"Dallas, TX",US,2/28/20,0,0,0,0
"Tarrant, TX",US,2/28/20,0,0,0,0
"Montgomery, TX",US,2/28/20,0,0,0,0
"Middlesex, NJ",US,2/28/20,0,0,0,0
"Jefferson, CO",US,2/28/20,0,0,0,0
"Multnomah, OR",US,2/28/20,0,0,0,0
"Polk, OR",US,2/28/20,0,0,0,0
"Deschutes, OR",US,2/28/20,0,0,0,0
"McHenry, IL",US,2/28/20,0,0,0,0
"Lake, IL",US,2/28/20,0,0,0,0
"Bucks, PA",US,2/28/20,0,0,0,0
"Hanover, VA",US,2/28/20,0,0,0,0
"Lancaster, SC",US,2/28/20,0,0,0,0
"Sullivan, TN",US,2/28/20,0,0,0,0
"Johnson, IN",US,2/28/20,0,0,0,0
"Howard, IN",US,2/28/20,0,0,0,0
"St. Joseph, IN",US,2/28/20,0,0,0,0
"Knox, NE",US,2/28/20,0,0,0,0
"Stark, OH",US,2/28/20,0,0,0,0
"Anoka, MN",US,2/28/20,0,0,0,0
"Olmsted, MN",US,2/28/20,0,0,0,0
"Summit, UT",US,2/28/20,0,0,0,0
"Fairfield, CT",US,2/28/20,0,0,0,0
"Litchfield, CT",US,2/28/20,0,0,0,0
"Orleans, LA",US,2/28/20,0,0,0,0
"Pennington, SD",US,2/28/20,0,0,0,0
"Beadle, SD",US,2/28/20,0,0,0,0
"Charles Mix, SD",US,2/28/20,0,0,0,0
"Davison, SD",US,2/28/20,0,0,0,0
"Minnehaha, SD",US,2/28/20,0,0,0,0
"Bon Homme, SD",US,2/28/20,0,0,0,0
"Socorro, NM",US,2/28/20,0,0,0,0
"Bernalillo, NM",US,2/28/20,0,0,0,0
"Oakland, MI",US,2/28/20,0,0,0,0
"Wayne, MI",US,2/28/20,0,0,0,0
"New Castle, DE",US,2/28/20,0,0,0,0
,Cuba,2/28/20,0,0,0,0
,Guyana,2/28/20,0,0,0,0
Australian Capital Territory,Australia,2/28/20,0,0,0,0
United Kingdom,United Kingdom,2/28/20,20,0,8,12
,Kazakhstan,2/28/20,0,0,0,0
French Polynesia,France,2/28/20,0,0,0,0
Manitoba,Canada,2/28/20,0,0,0,0
Saskatchewan,Canada,2/28/20,0,0,0,0
,Ethiopia,2/28/20,0,0,0,0
,Sudan,2/28/20,0,0,0,0
,Guinea,2/28/20,0,0,0,0
Grand Princess,Canada,2/28/20,0,0,0,0
,Kenya,2/28/20,0,0,0,0
,Antigua and Barbuda,2/28/20,0,0,0,0
Alabama,US,2/28/20,0,0,0,0
,Uruguay,2/28/20,0,0,0,0
,Ghana,2/28/20,0,0,0,0
Puerto Rico,US,2/28/20,0,0,0,0
,Namibia,2/28/20,0,0,0,0
,Seychelles,2/28/20,0,0,0,0
,Trinidad and Tobago,2/28/20,0,0,0,0
,Venezuela,2/28/20,0,0,0,0
,Eswatini,2/28/20,0,0,0,0
,Gabon,2/28/20,0,0,0,0
,Guatemala,2/28/20,0,0,0,0
,Mauritania,2/28/20,0,0,0,0
,Rwanda,2/28/20,0,0,0,0
,Saint Lucia,2/28/20,0,0,0,0
,Saint Vincent and the Grenadines,2/28/20,0,0,0,0
,Suriname,2/28/20,0,0,0,0
French Guiana,France,2/28/20,0,0,0,0
Guam,US,2/28/20,0,0,0,0
,Kosovo,2/28/20,0,0,0,0
Newfoundland and Labrador,Canada,2/28/20,0,0,0,0
Prince Edward Island,Canada,2/28/20,0,0,0,0
,Central African Republic,2/28/20,0,0,0,0
,Congo (Brazzaville),2/28/20,0,0,0,0
,Equatorial Guinea,2/28/20,0,0,0,0
Mayotte,France,2/28/20,0,0,0,0
,Uzbekistan,2/28/20,0,0,0,0
Netherlands,Netherlands,2/28/20,1,0,0,1
Nova Scotia,Canada,2/28/20,0,0,0,0
Guadeloupe,France,2/28/20,0,0,0,0
,Benin,2/28/20,0,0,0,0
,Liberia,2/28/20,0,0,0,0
Curacao,Netherlands,2/28/20,0,0,0,0
,Somalia,2/28/20,0,0,0,0
,Tanzania,2/28/20,0,0,0,0
Virgin Islands,US,2/28/20,0,0,0,0
Cayman Islands,United Kingdom,2/28/20,0,0,0,0
Reunion,France,2/28/20,0,0,0,0
,Barbados,2/28/20,0,0,0,0
,Montenegro,2/28/20,0,0,0,0
,Kyrgyzstan,2/28/20,0,0,0,0
,Mauritius,2/28/20,0,0,0,0
Aruba,Netherlands,2/28/20,0,0,0,0
,Zambia,2/28/20,0,0,0,0
,Djibouti,2/28/20,0,0,0,0
,"Gambia, The",2/28/20,0,0,0,0
Montserrat,United Kingdom,2/28/20,0,0,0,0
,"Bahamas, The",2/28/20,0,0,0,0
Greenland,Denmark,2/28/20,0,0,0,0
New Caledonia,France,2/28/20,0,0,0,0
Bermuda,United Kingdom,2/28/20,0,0,0,0
,Chad,2/28/20,0,0,0,0
,El Salvador,2/28/20,0,0,0,0
,Fiji,2/28/20,0,0,0,0
,Nicaragua,2/28/20,0,0,0,0
,Thailand,2/29/20,42,0,28,14
,Japan,2/29/20,241,5,32,204
,Singapore,2/29/20,102,0,72,30
,Nepal,2/29/20,1,0,1,0
,Malaysia,2/29/20,25,0,18,7
British Columbia,Canada,2/29/20,8,0,3,5
New South Wales,Australia,2/29/20,4,0,4,0
Victoria,Australia,2/29/20,7,0,4,3
Queensland,Australia,2/29/20,9,0,1,8
,Cambodia,2/29/20,1,0,1,0
,Sri Lanka,2/29/20,1,0,1,0
,Germany,2/29/20,79,0,16,63
,Finland,2/29/20,3,0,1,2
,United Arab Emirates,2/29/20,21,0,5,16
,Philippines,2/29/20,3,1,1,1
,India,2/29/20,3,0,3,0
,Italy,2/29/20,1128,29,46,1053
,Sweden,2/29/20,12,0,0,12
,Spain,2/29/20,45,0,2,43
South Australia,Australia,2/29/20,3,0,2,1
,Belgium,2/29/20,1,0,1,0
,Egypt,2/29/20,1,0,1,0
From Diamond Princess,Australia,2/29/20,0,0,0,0
,Lebanon,2/29/20,4,0,0,4
,Iraq,2/29/20,13,0,0,13
,Oman,2/29/20,6,0,1,5
,Afghanistan,2/29/20,1,0,0,1
,Bahrain,2/29/20,41,0,0,41
,Kuwait,2/29/20,45,0,0,45
,Algeria,2/29/20,1,0,0,1
,Croatia,2/29/20,6,0,0,6
,Switzerland,2/29/20,18,0,0,18
,Austria,2/29/20,9,0,0,9
,Israel,2/29/20,7,0,1,6
,Pakistan,2/29/20,4,0,0,4
,Brazil,2/29/20,2,0,0,2
,Georgia,2/29/20,1,0,0,1
,Greece,2/29/20,4,0,0,4
,North Macedonia,2/29/20,1,0,0,1
,Norway,2/29/20,15,0,0,15
,Romania,2/29/20,3,0,0,3
,Estonia,2/29/20,1,0,0,1
,San Marino,2/29/20,1,0,0,1
,Belarus,2/29/20,1,0,0,1
,Iceland,2/29/20,1,0,0,1
,Lithuania,2/29/20,1,0,0,1
,Mexico,2/29/20,4,0,0,4
,New Zealand,2/29/20,1,0,0,1
,Nigeria,2/29/20,1,0,0,1
Western Australia,Australia,2/29/20,2,0,0,2
,Ireland,2/29/20,1,0,0,1
,Luxembourg,2/29/20,1,0,0,1
,Monaco,2/29/20,1,0,0,1
,Qatar,2/29/20,1,0,0,1
,Ecuador,2/29/20,0,0,0,0
,Azerbaijan,2/29/20,0,0,0,0
,Armenia,2/29/20,0,0,0,0
,Dominican Republic,2/29/20,0,0,0,0
,Indonesia,2/29/20,0,0,0,0
,Portugal,2/29/20,0,0,0,0
,Andorra,2/29/20,0,0,0,0
Tasmania,Australia,2/29/20,0,0,0,0
,Latvia,2/29/20,0,0,0,0
,Morocco,2/29/20,0,0,0,0
,Saudi Arabia,2/29/20,0,0,0,0
,Senegal,2/29/20,0,0,0,0
,Argentina,2/29/20,0,0,0,0
,Chile,2/29/20,0,0,0,0
,Jordan,2/29/20,0,0,0,0
,Ukraine,2/29/20,0,0,0,0
,Hungary,2/29/20,0,0,0,0
Northern Territory,Australia,2/29/20,0,0,0,0
,Liechtenstein,2/29/20,0,0,0,0
,Poland,2/29/20,0,0,0,0
,Tunisia,2/29/20,0,0,0,0
,Bosnia and Herzegovina,2/29/20,0,0,0,0
,Slovenia,2/29/20,0,0,0,0
,South Africa,2/29/20,0,0,0,0
,Bhutan,2/29/20,0,0,0,0
,Cameroon,2/29/20,0,0,0,0
,Colombia,2/29/20,0,0,0,0
,Costa Rica,2/29/20,0,0,0,0
,Peru,2/29/20,0,0,0,0
,Serbia,2/29/20,0,0,0,0
,Slovakia,2/29/20,0,0,0,0
,Togo,2/29/20,0,0,0,0
,Malta,2/29/20,0,0,0,0
,Martinique,2/29/20,0,0,0,0
,Bulgaria,2/29/20,0,0,0,0
,Maldives,2/29/20,0,0,0,0
,Bangladesh,2/29/20,0,0,0,0
,Paraguay,2/29/20,0,0,0,0
Ontario,Canada,2/29/20,11,0,3,8
Alberta,Canada,2/29/20,0,0,0,0
Quebec,Canada,2/29/20,1,0,0,1
,Albania,2/29/20,0,0,0,0
,Cyprus,2/29/20,0,0,0,0
,Brunei,2/29/20,0,0,0,0
Washington,US,2/29/20,0,0,0,0
New York,US,2/29/20,0,0,0,0
California,US,2/29/20,0,0,0,0
Massachusetts,US,2/29/20,0,0,0,0
Diamond Princess,US,2/29/20,44,0,0,44
Grand Princess,US,2/29/20,0,0,0,0
Georgia,US,2/29/20,0,0,0,0
Colorado,US,2/29/20,0,0,0,0
Florida,US,2/29/20,0,0,0,0
New Jersey,US,2/29/20,0,0,0,0
Oregon,US,2/29/20,0,0,0,0
Texas,US,2/29/20,0,0,0,0
Illinois,US,2/29/20,0,0,0,0
Pennsylvania,US,2/29/20,0,0,0,0
Iowa,US,2/29/20,0,0,0,0
Maryland,US,2/29/20,0,0,0,0
North Carolina,US,2/29/20,0,0,0,0
South Carolina,US,2/29/20,0,0,0,0
Tennessee,US,2/29/20,0,0,0,0
Virginia,US,2/29/20,0,0,0,0
Arizona,US,2/29/20,0,0,0,0
Indiana,US,2/29/20,0,0,0,0
Kentucky,US,2/29/20,0,0,0,0
District of Columbia,US,2/29/20,0,0,0,0
Nevada,US,2/29/20,0,0,0,0
New Hampshire,US,2/29/20,0,0,0,0
Minnesota,US,2/29/20,0,0,0,0
Nebraska,US,2/29/20,0,0,0,0
Ohio,US,2/29/20,0,0,0,0
Rhode Island,US,2/29/20,0,0,0,0
Wisconsin,US,2/29/20,0,0,0,0
Connecticut,US,2/29/20,0,0,0,0
Hawaii,US,2/29/20,0,0,0,0
Oklahoma,US,2/29/20,0,0,0,0
Utah,US,2/29/20,0,0,0,0
,Burkina Faso,2/29/20,0,0,0,0
,Holy See,2/29/20,0,0,0,0
,Mongolia,2/29/20,0,0,0,0
,Panama,2/29/20,0,0,0,0
Kansas,US,2/29/20,0,0,0,0
Louisiana,US,2/29/20,0,0,0,0
Missouri,US,2/29/20,0,0,0,0
Vermont,US,2/29/20,0,0,0,0
Alaska,US,2/29/20,0,0,0,0
Arkansas,US,2/29/20,0,0,0,0
Delaware,US,2/29/20,0,0,0,0
Idaho,US,2/29/20,0,0,0,0
Maine,US,2/29/20,0,0,0,0
Michigan,US,2/29/20,0,0,0,0
Mississippi,US,2/29/20,0,0,0,0
Montana,US,2/29/20,0,0,0,0
New Mexico,US,2/29/20,0,0,0,0
North Dakota,US,2/29/20,0,0,0,0
South Dakota,US,2/29/20,0,0,0,0
West Virginia,US,2/29/20,0,0,0,0
Wyoming,US,2/29/20,0,0,0,0
Hubei,China,2/29/20,66337,2727,28993,34617
,Iran,2/29/20,593,43,123,427
,"Korea, South",2/29/20,3150,16,27,3107
France,France,2/29/20,100,2,12,86
Guangdong,China,2/29/20,1349,7,983,359
Henan,China,2/29/20,1272,21,1170,81
Zhejiang,China,2/29/20,1205,1,1016,188
Hunan,China,2/29/20,1018,4,846,168
Anhui,China,2/29/20,990,6,868,116
Jiangxi,China,2/29/20,935,1,811,123
Shandong,China,2/29/20,756,6,421,329
Diamond Princess,Cruise Ship,2/29/20,705,6,10,689
Jiangsu,China,2/29/20,631,0,523,108
Chongqing,China,2/29/20,576,6,438,132
Sichuan,China,2/29/20,538,3,351,184
Heilongjiang,China,2/29/20,480,13,301,166
Denmark,Denmark,2/29/20,3,0,0,3
Beijing,China,2/29/20,411,8,271,132
Shanghai,China,2/29/20,337,3,287,47
Hebei,China,2/29/20,318,6,282,30
Fujian,China,2/29/20,296,1,243,52
Guangxi,China,2/29/20,252,2,176,74
Shaanxi,China,2/29/20,245,1,207,37
Yunnan,China,2/29/20,174,2,157,15
Hainan,China,2/29/20,168,5,148,15
Guizhou,China,2/29/20,146,2,112,32
Tianjin,China,2/29/20,136,3,109,24
Shanxi,China,2/29/20,133,0,114,19
Gansu,China,2/29/20,91,2,82,7
Hong Kong,China,2/29/20,95,2,33,60
Liaoning,China,2/29/20,121,1,96,24
Jilin,China,2/29/20,93,1,75,17
,Czechia,2/29/20,0,0,0,0
Xinjiang,China,2/29/20,76,3,62,11
Inner Mongolia,China,2/29/20,75,0,49,26
Ningxia,China,2/29/20,73,0,69,4
,Taiwan*,2/29/20,39,1,9,29
,Vietnam,2/29/20,16,0,16,0
,Russia,2/29/20,2,0,2,0
Qinghai,China,2/29/20,18,0,18,0
Macau,China,2/29/20,10,0,8,2
,Moldova,2/29/20,0,0,0,0
,Bolivia,2/29/20,0,0,0,0
Faroe Islands,Denmark,2/29/20,0,0,0,0
St Martin,France,2/29/20,0,0,0,0
,Honduras,2/29/20,0,0,0,0
Channel Islands,United Kingdom,2/29/20,0,0,0,0
New Brunswick,Canada,2/29/20,0,0,0,0
Tibet,China,2/29/20,1,0,1,0
,Congo (Kinshasa),2/29/20,0,0,0,0
,Cote d'Ivoire,2/29/20,0,0,0,0
Saint Barthelemy,France,2/29/20,0,0,0,0
,Jamaica,2/29/20,0,0,0,0
,Turkey,2/29/20,0,0,0,0
Gibraltar,United Kingdom,2/29/20,0,0,0,0
"Kitsap, WA",US,2/29/20,0,0,0,0
"Solano, CA",US,2/29/20,0,0,0,0
"Santa Cruz, CA",US,2/29/20,0,0,0,0
"Napa, CA",US,2/29/20,0,0,0,0
"Ventura, CA",US,2/29/20,0,0,0,0
"Worcester, MA",US,2/29/20,0,0,0,0
"Gwinnett, GA",US,2/29/20,0,0,0,0
"DeKalb, GA",US,2/29/20,0,0,0,0
"Floyd, GA",US,2/29/20,0,0,0,0
"Fayette, GA",US,2/29/20,0,0,0,0
"Gregg, TX",US,2/29/20,0,0,0,0
"Monmouth, NJ",US,2/29/20,0,0,0,0
"Burlington, NJ",US,2/29/20,0,0,0,0
"Camden, NJ",US,2/29/20,0,0,0,0
"Passaic, NJ",US,2/29/20,0,0,0,0
"Union, NJ",US,2/29/20,0,0,0,0
"Eagle, CO",US,2/29/20,0,0,0,0
"Larimer, CO",US,2/29/20,0,0,0,0
"Arapahoe, CO",US,2/29/20,0,0,0,0
"Gunnison, CO",US,2/29/20,0,0,0,0
"Kane, IL",US,2/29/20,0,0,0,0
"Monroe, PA",US,2/29/20,0,0,0,0
"Philadelphia, PA",US,2/29/20,0,0,0,0
"Norfolk, VA",US,2/29/20,0,0,0,0
"Arlington, VA",US,2/29/20,0,0,0,0
"Spotsylvania, VA",US,2/29/20,0,0,0,0
"Loudoun, VA",US,2/29/20,0,0,0,0
"Prince George's, MD",US,2/29/20,0,0,0,0
"Pottawattamie, IA",US,2/29/20,0,0,0,0
"Camden, NC",US,2/29/20,0,0,0,0
"Pima, AZ",US,2/29/20,0,0,0,0
"Noble, IN",US,2/29/20,0,0,0,0
"Adams, IN",US,2/29/20,0,0,0,0
"Boone, IN",US,2/29/20,0,0,0,0
"Dane, WI",US,2/29/20,0,0,0,0
"Pierce, WI",US,2/29/20,0,0,0,0
"Cuyahoga, OH",US,2/29/20,0,0,0,0
"Weber, UT",US,2/29/20,0,0,0,0
"Bennington County, VT",US,2/29/20,0,0,0,0
"Carver County, MN",US,2/29/20,0,0,0,0
"Charlotte County, FL",US,2/29/20,0,0,0,0
"Cherokee County, GA",US,2/29/20,0,0,0,0
"Collin County, TX",US,2/29/20,0,0,0,0
"Jefferson County, KY",US,2/29/20,0,0,0,0
"Jefferson Parish, LA",US,2/29/20,0,0,0,0
"Shasta County, CA",US,2/29/20,0,0,0,0
"Spartanburg County, SC",US,2/29/20,0,0,0,0
"Harrison County, KY",US,2/29/20,0,0,0,0
"Johnson County, IA",US,2/29/20,0,0,0,0
"Berkshire County, MA",US,2/29/20,0,0,0,0
"Davidson County, TN",US,2/29/20,0,0,0,0
"Douglas County, OR",US,2/29/20,0,0,0,0
"Fresno County, CA",US,2/29/20,0,0,0,0
"Harford County, MD",US,2/29/20,0,0,0,0
"Hendricks County, IN",US,2/29/20,0,0,0,0
"Hudson County, NJ",US,2/29/20,0,0,0,0
"Johnson County, KS",US,2/29/20,0,0,0,0
"Kittitas County, WA",US,2/29/20,0,0,0,0
"Manatee County, FL",US,2/29/20,0,0,0,0
"Marion County, OR",US,2/29/20,0,0,0,0
"Okaloosa County, FL",US,2/29/20,0,0,0,0
"Polk County, GA",US,2/29/20,0,0,0,0
"Riverside County, CA",US,2/29/20,0,0,0,0
"Shelby County, TN",US,2/29/20,0,0,0,0
"St. Louis County, MO",US,2/29/20,0,0,0,0
"Suffolk County, NY",US,2/29/20,0,0,0,0
"Ulster County, NY",US,2/29/20,0,0,0,0
"Volusia County, FL",US,2/29/20,0,0,0,0
"Fairfax County, VA",US,2/29/20,0,0,0,0
"Rockingham County, NH",US,2/29/20,0,0,0,0
"Washington, D.C.",US,2/29/20,0,0,0,0
"Montgomery County, PA",US,2/29/20,0,0,0,0
"Alameda County, CA",US,2/29/20,0,0,0,0
"Broward County, FL",US,2/29/20,0,0,0,0
"Lee County, FL",US,2/29/20,0,0,0,0
"Pinal County, AZ",US,2/29/20,0,0,0,0
"Rockland County, NY",US,2/29/20,0,0,0,0
"Saratoga County, NY",US,2/29/20,0,0,0,0
"Charleston County, SC",US,2/29/20,0,0,0,0
"Clark County, WA",US,2/29/20,0,0,0,0
"Cobb County, GA",US,2/29/20,0,0,0,0
"Davis County, UT",US,2/29/20,0,0,0,0
"El Paso County, CO",US,2/29/20,0,0,0,0
"Honolulu County, HI",US,2/29/20,0,0,0,0
"Jackson County, OR ",US,2/29/20,0,0,0,0
"Jefferson County, WA",US,2/29/20,0,0,0,0
"Kershaw County, SC",US,2/29/20,0,0,0,0
"Klamath County, OR",US,2/29/20,0,0,0,0
"Madera County, CA",US,2/29/20,0,0,0,0
"Pierce County, WA",US,2/29/20,0,0,0,0
"Tulsa County, OK",US,2/29/20,0,0,0,0
"Douglas County, CO",US,2/29/20,0,0,0,0
"Providence County, RI",US,2/29/20,0,0,0,0
"Chatham County, NC",US,2/29/20,0,0,0,0
"Delaware County, PA",US,2/29/20,0,0,0,0
"Douglas County, NE",US,2/29/20,0,0,0,0
"Fayette County, KY",US,2/29/20,0,0,0,0
"Marion County, IN",US,2/29/20,0,0,0,0
"Middlesex County, MA",US,2/29/20,0,0,0,0
"Nassau County, NY",US,2/29/20,0,0,0,0
"Ramsey County, MN",US,2/29/20,0,0,0,0
"Washoe County, NV",US,2/29/20,0,0,0,0
"Wayne County, PA",US,2/29/20,0,0,0,0
"Yolo County, CA",US,2/29/20,0,0,0,0
"Santa Clara County, CA",US,2/29/20,3,0,1,2
"Clark County, NV",US,2/29/20,0,0,0,0
"Fort Bend County, TX",US,2/29/20,0,0,0,0
"Grant County, WA",US,2/29/20,0,0,0,0
"Santa Rosa County, FL",US,2/29/20,0,0,0,0
"Williamson County, TN",US,2/29/20,0,0,0,0
"New York County, NY",US,2/29/20,0,0,0,0
"Montgomery County, MD",US,2/29/20,0,0,0,0
"Suffolk County, MA",US,2/29/20,1,0,1,0
"Denver County, CO",US,2/29/20,0,0,0,0
"Summit County, CO",US,2/29/20,0,0,0,0
"Bergen County, NJ",US,2/29/20,0,0,0,0
"Harris County, TX",US,2/29/20,0,0,0,0
"San Francisco County, CA",US,2/29/20,0,0,0,0
"Contra Costa County, CA",US,2/29/20,0,0,0,0
"Orange County, CA",US,2/29/20,1,0,0,1
"Norfolk County, MA",US,2/29/20,0,0,0,0
"Maricopa County, AZ",US,2/29/20,1,0,1,0
"Wake County, NC",US,2/29/20,0,0,0,0
"Westchester County, NY",US,2/29/20,0,0,0,0
"Grafton County, NH",US,2/29/20,0,0,0,0
"Hillsborough, FL",US,2/29/20,0,0,0,0
"Placer County, CA",US,2/29/20,0,0,0,0
"San Mateo, CA",US,2/29/20,0,0,0,0
"Sonoma County, CA",US,2/29/20,0,0,0,0
"Umatilla, OR",US,2/29/20,0,0,0,0
"Fulton County, GA",US,2/29/20,0,0,0,0
"Washington County, OR",US,2/29/20,1,0,0,1
"Snohomish County, WA",US,2/29/20,1,0,0,1
"Humboldt County, CA",US,2/29/20,1,0,0,1
"Sacramento County, CA",US,2/29/20,2,0,0,2
"San Diego County, CA",US,2/29/20,2,0,1,1
"San Benito, CA",US,2/29/20,2,0,0,2
"Los Angeles, CA",US,2/29/20,1,0,0,1
"King County, WA",US,2/29/20,6,1,1,4
"Cook County, IL",US,2/29/20,2,0,2,0
"Skagit, WA",US,2/29/20,0,0,0,0
"Thurston, WA",US,2/29/20,0,0,0,0
"Island, WA",US,2/29/20,0,0,0,0
"Whatcom, WA",US,2/29/20,0,0,0,0
"Marin, CA",US,2/29/20,0,0,0,0
"Calaveras, CA",US,2/29/20,0,0,0,0
"Stanislaus, CA",US,2/29/20,0,0,0,0
"San Joaquin, CA",US,2/29/20,0,0,0,0
"Essex, MA",US,2/29/20,0,0,0,0
"Charlton, GA",US,2/29/20,0,0,0,0
"Collier, FL",US,2/29/20,0,0,0,0
"Pinellas, FL",US,2/29/20,0,0,0,0
